"CNTRYID","CNT","Gender","Computers_at_home","Hours_maths_school","Hours_maths_at_home","Hours_science_school","Hours_science_at_home","PV1MATH","PV1READ","PV1SCIE"
"Belgium","Belgium","Male","2","1","1","1","1",358.647,339.215,363.697
"Belgium","Belgium","Female",">=3","6","7","10","3",592.201,520.323,537.735
"Belgium","Belgium","Female",">=3","6","6","6","6",564.576,531.769,565.871
"Belgium","Belgium","Female",">=3","3","3","4","4",521.536,494.97,502.858
"Belgium","Belgium","Female","1","3","2","4","1",524.621,553.557,565.063
"Belgium","Belgium","Male","1",NA,"14",NA,"18",429.455,368.091,298.485
"Belgium","Belgium","Male",">=3","6","4","4","5",594.605,639.361,573.04
"Belgium","Belgium","Female","2","4","2","2","1",522.162,574.446,545.426
"Belgium","Belgium","Female","1","5",NA,"3",NA,438.373,463.28,405.335
"Belgium","Belgium","Male","2","5","3","7","4",534.156,575.829,569.315
"Belgium","Belgium","Female","2","5","3","5","3",503.375,561.403,535.956
"Belgium","Belgium","Female",">=3","5","3","7","3",687.78,574.2,614.786
"Belgium","Belgium","Female",">=3",NA,NA,NA,NA,328.087,299.271,355.806
"Belgium","Belgium","Male","2",NA,NA,NA,NA,463.445,340.762,375.136
"Belgium","Belgium","Male","1","5","2","5","3",618.86,522.955,549.595
"Belgium","Belgium","Male",">=3","2",NA,"0",NA,560.946,544.354,583.811
"Belgium","Belgium","Female","2","5","2","3","1",578.842,609.759,611.836
"Belgium","Belgium","Female","2","5","7","3","5",547.724,579.573,563.724
"Belgium","Belgium","Female","2","5","5","4","2",516.848,639.498,562.705
"Belgium","Belgium","Female",NA,"4",NA,"4",NA,358.708,380.737,330.839
"Belgium","Belgium","Female",">=3","5","4","4","2",654.725,618.051,630.773
"Belgium","Belgium","Female",">=3","4","8","5","5",493.468,443.747,500.7
"Belgium","Belgium","Male",">=3","5","6","4","2",552.569,571.976,576.623
"Belgium","Belgium","Male","2",NA,NA,NA,NA,283.155,339.775,356.738
"Belgium","Belgium","Male",">=3","4","1","1","0",468.725,590.593,538.873
"Belgium","Belgium","Female",">=3","5","2","5","2",501.396,518.72,551.921
"Belgium","Belgium","Male",">=3","5","1","7","3",647.33,559.207,622.495
"Belgium","Belgium","Male",">=3","3",NA,"3",NA,554.424,460.071,514.468
"Belgium","Belgium","Male","2","2","0","1","0",479.38,559.986,611.738
"Belgium","Belgium","Female","2","5","4","5","4",647.98,699.149,680.015
"Belgium","Belgium","Male",">=3","4","4","3","3",531.057,447.682,438.594
"Belgium","Belgium","Female","2","0",NA,"0",NA,458.822,457.513,448.987
"Belgium","Belgium","Female","2","4","2","2","1",593.023,590.138,571.791
"Belgium","Belgium","Female","1","2","3","0",NA,419.712,427.855,404.817
"Belgium","Belgium","Male",">=3","5","1","0",NA,552.948,561.166,580.82
"Belgium","Belgium","Female",">=3","5","2","3","1",583.457,547.181,537.032
"Belgium","Belgium","Male",">=3","4","10","3","3",591.232,532.402,558.546
"Belgium","Belgium","Male","2","5","5","3","3",395.972,487.419,468.166
"Belgium","Belgium","Female",">=3","3","0","2","0",540.709,557.535,553.695
"Belgium","Belgium","Female","1","4","4","6","6",443.896,421.82,467.112
"Belgium","Belgium","Female",">=3","5","1","5","1",567.24,543.704,506.044
"Belgium","Belgium","Male",">=3","2",NA,"0",NA,399.226,317.755,365.435
"Belgium","Belgium","Female",">=3","5","4","3","3",616.475,622.912,598.008
"Belgium","Belgium","Male",">=3","5","2","4","2",563.494,455.445,491.952
"Belgium","Belgium","Male",">=3","5","2","5","1",541.7,470.759,531.623
"Belgium","Belgium","Female",">=3","5","1","7","2",642.267,648.333,702.588
"Belgium","Belgium","Female",">=3","4","3","3","1",596.208,567.465,569.179
"Belgium","Belgium","Male","1","0","15","0",NA,374.337,263.469,271.69
"Belgium","Belgium","Female",">=3","5","3","4","2",597.442,601.734,615.017
"Belgium","Belgium","Male","1","5","8","3","4",570.26,603.485,550.989
"Belgium","Belgium","Female",">=3","6","1","8","3",654.004,630.684,631.453
"Belgium","Belgium","Female","1","5","1","3","1",620.832,578.069,575.026
"Belgium","Belgium","Female","2","5","6","5","6",684.13,670.704,641.598
"Belgium","Belgium","Male","2","4","4","4","5",598.017,591.831,632.5
"Belgium","Belgium","Female","2","2","2","2","2",383.901,411.264,366.324
"Belgium","Belgium","Female",">=3","4","2","4","2",722.835,672.655,695.391
"Belgium","Belgium","Female","1","5","5","4","1",658.936,674.786,608.872
"Belgium","Belgium","Female",">=3","1","1","1","1",291.971,368.113,335.771
"Belgium","Belgium","Female",">=3","6","12","6","10",555.472,516.717,588.227
"Belgium","Belgium","Male","1",NA,"2",NA,"1",445.889,403.192,461.354
"Belgium","Belgium","Male","2","3","2","0",NA,469.72,328.627,429.341
"Belgium","Belgium","Female","1","5","2","4","4",494.657,495.332,511.928
"Belgium","Belgium","Female",">=3","6","5","3","2",593.469,695.433,604.908
"Belgium","Belgium","Female",">=3","5","3","6","3",564.658,592.136,529.575
"Belgium","Belgium","Male",">=3","3","0","2","1",564.53,587.511,598.766
"Belgium","Belgium","Female",">=3","3","4","4","3",543.208,537.482,495.625
"Belgium","Belgium","Female","1","5","6","3","3",605.255,597.263,602.391
"Belgium","Belgium","Male",">=3","5","5","2","4",578.258,459.224,582.508
"Belgium","Belgium","Female",">=3","3","1","2","0",407.216,458.066,452.007
"Belgium","Belgium","Female",">=3","4","5","4","3",619.064,619.748,583.567
"Belgium","Belgium","Male",">=3","5","2","3","2",589.692,597.921,599.915
"Belgium","Belgium","Male","1","5","2","6","1",651.777,658.386,619.809
"Belgium","Belgium","Female","2","3","3","5","4",422.4,489.237,439.401
"Belgium","Belgium","Female",">=3","5","1","3","1",584.93,544.363,537.24
"Belgium","Belgium","Male",">=3","4","1","2","1",429.64,443.959,438.02
"Belgium","Belgium","Male","2","0",NA,"0",NA,451.732,428.879,517.291
"Belgium","Belgium","Male",">=3","0","0","0","0",396.36,362.788,375.742
"Belgium","Belgium","Female",">=3","5","5","3","3",595.371,533.061,560.349
"Belgium","Belgium","Male","1","5","1","6","1",579.685,592.356,565.272
"Belgium","Belgium","Female","2","3","2","3","3",419.077,505.47,444.813
"Belgium","Belgium","Male","2","5","1","6","2",614.695,588.961,634.123
"Belgium","Belgium","Male","2","0",NA,"0",NA,374.713,323.442,304.396
"Belgium","Belgium","Female","1",NA,NA,NA,NA,636.739,548.059,589.34
"Belgium","Belgium","Female",">=3","1","1","0",NA,307.542,316.26,283.678
"Belgium","Belgium","Female",">=3","4","8","4","10",608.192,645.278,547.918
"Belgium","Belgium","Male",">=3","5","7","6","7",576.355,508.278,533.143
"Belgium","Belgium","Male","2","5","4","3","2",589.909,592.523,596.394
"Belgium","Belgium","Female",">=3","3","3","4","5",353.606,326.292,361.963
"Belgium","Belgium","Female",">=3","5",NA,"3",NA,325.367,285.478,266.684
"Belgium","Belgium","Male","2","3","3","3","3",421.824,561.023,485.065
"Belgium","Belgium","Male",">=3","5","2","8","1",656.39,650.168,594.284
"Belgium","Belgium","Male","2","5","5","3","3",363.833,390.152,344.374
"Belgium","Belgium","Female","1","4",NA,"3",NA,283.676,300.262,283.705
"Belgium","Belgium","Female",">=3","8","8","10","10",612.375,627.986,625.781
"Belgium","Belgium","Female",">=3","5","7","7","6",539.595,653.361,589.954
"Belgium","Belgium","Female","1",NA,NA,NA,NA,311.098,322.276,304.891
"Belgium","Belgium","Female",">=3","5","4","5","5",547.25,576.804,606.566
"Belgium","Belgium","Male",">=3","5","18","6","12",693.23,525.209,649.499
"Belgium","Belgium","Male","2","5","5","5","5",540.258,553.611,587.201
"Belgium","Belgium","Male","2","5","4","8","4",698.456,729.215,701.966
"Belgium","Belgium","Male","2","6","2","10","2",502.628,524.069,530.235
"Belgium","Belgium","Female",">=3",NA,NA,NA,NA,363.736,473.984,428.227
"Belgium","Belgium","Female",">=3","5","5","7","7",521.363,576.008,510.084
"Belgium","Belgium","Male","2","1","1","1","1",433.217,434.183,466.913
"Belgium","Belgium","Male","2","5","2","4","1",555.846,548.098,504.899
"Belgium","Belgium","Female","1","4","3","3","3",543.847,567.837,547.146
"Belgium","Belgium","Male","2","1","1","1","1",397.816,291.574,293.275
"Belgium","Belgium","Female",">=3","6","5","5","4",567.293,591.752,520.733
"Belgium","Belgium","Female","2","5","5","3","3",369.617,371.704,370.837
"Belgium","Belgium","Female",">=3","5","2","3","2",524.285,482.547,490.737
"Belgium","Belgium","Female",">=3","5","1","3","1",582.173,542.186,542.396
"Belgium","Belgium","Female",">=3","5","4","3",NA,597.56,686.107,661.909
"Belgium","Belgium","Male",">=3","4","4","3","2",576.393,557.998,588.11
"Belgium","Belgium","Female","2",NA,NA,NA,NA,303.637,364.822,349.881
"Belgium","Belgium","Male",">=3","5","0","3","2",495.577,511.727,545.799
"Belgium","Belgium","Female",">=3","4","5","3","5",507.984,533.558,485.492
"Belgium","Belgium","Male",">=3","4","2","3","1",491.209,381.833,385.9
"Belgium","Belgium","Female","2","5","4","3","2",490.164,460.765,475.306
"Belgium","Belgium","Male",">=3","5",NA,"5",NA,544.329,582.051,573.424
"Belgium","Belgium","Female",">=3","5","4","4","1",587.757,636.624,625.056
"Belgium","Belgium","Female","1","2","2","1","1",440.076,427.284,430.61
"Belgium","Belgium","Female","1","5","6","3","2",512.93,577.406,527.493
"Belgium","Belgium","Male",">=3","5","6","5","4",506.817,495.285,458.334
"Belgium","Belgium","Female","2","5","1","3","1",438.658,441.101,367.817
"Belgium","Belgium","Male","2","5","12","3","3",581.742,596.071,551.435
"Belgium","Belgium","Male",">=3","5","7","5","7",584.058,536.593,531.088
"Belgium","Belgium","Female",">=3","5","2","3","1",543.248,525.197,496.542
"Belgium","Belgium","Male",">=3","5","3","9","2",584.85,687.395,677.889
"Belgium","Belgium","Male",">=3","0",NA,"0",NA,391.017,322.158,414.473
"Belgium","Belgium","Male",">=3","5","3","0",NA,600.354,581.922,558.462
"Belgium","Belgium","Male","2","3","2","1","1",486.454,487.746,502.705
"Belgium","Belgium","Male",">=3","3","2","0","0",497.571,439.813,479.721
"Belgium","Belgium","Female","2","4","5","3","1",523.065,550.475,505.539
"Belgium","Belgium","Male","2","5","7","8","7",637.991,648.853,659.714
"Belgium","Belgium","Female","2","5","2","4","2",596.511,495.222,556.61
"Belgium","Belgium","Male",">=3","4","0","1","0",650.459,608.407,620.107
"Belgium","Belgium","Female","2","4","5","2","2",437.859,509.889,463.459
"Belgium","Belgium","Female",">=3","3","3","1","1",383.85,368.25,408.311
"Belgium","Belgium","Male",">=3","4","1","3","1",565.071,580.965,606.044
"Belgium","Belgium","Female",">=3","5","2","5","2",596.519,617.714,574.592
"Belgium","Belgium","Male",">=3","5","4","4","1",644.726,667.532,671.634
"Belgium","Belgium","Female",">=3","4","2","3","1",537.147,634.749,544.52
"Belgium","Belgium","Male",">=3","4","3","3","2",581.336,574.998,578.929
"Belgium","Belgium","Female",">=3","5","1","3","4",549.284,492.607,479.953
"Belgium","Belgium","Male",">=3","5","1","6","1",615.055,640.029,629.195
"Belgium","Belgium","Female",">=3","0","0","0","0",470.586,459.629,442.007
"Belgium","Belgium","Female","2","3","3","4","6",493.726,512.435,523.263
"Belgium","Belgium","Female","1","2","1","0","3",466.244,426.613,387.207
"Belgium","Belgium","Female",">=3","4","7","3","2",552.687,611.526,616.106
"Belgium","Belgium","Male",">=3","6",NA,"5","3",477.225,508.242,486.955
"Belgium","Belgium","Female",">=3","5","6","8","2",642.783,681.623,704.532
"Belgium","Belgium","Male",">=3","5","3","2","1",536.919,617.484,650.571
"Belgium","Belgium","Male","2","4","3","3","5",593.821,563.47,576.039
"Belgium","Belgium","Female",">=3","2","2","2","1",349.053,382.689,281.527
"Belgium","Belgium","Male",">=3","3","2","3","2",466.554,576.687,487.894
"Belgium","Belgium","Female","2","4","7","3","3",405.374,387.338,376.81
"Belgium","Belgium","Female",">=3","5","5","5","5",473.23,412.307,396.675
"Belgium","Belgium","Female","2","3","7","2","4",482.392,496.704,517.582
"Belgium","Belgium","Female",">=3","5","8","3","3",505.646,664.86,571.087
"Belgium","Belgium","Female",">=3","5","5","4","3",620.682,565.72,539.898
"Belgium","Belgium","Female","2","5","10","4","1",471.536,499.362,447.511
"Belgium","Belgium","Male",">=3","4","1","0",NA,357.866,429.768,398.88
"Belgium","Belgium","Male","2","4","3","3","3",553.864,539.358,533.877
"Belgium","Belgium","Male","0",NA,NA,NA,NA,455.048,377.232,435.111
"Belgium","Belgium","Male","2","5","6","4","5",398.927,412.104,445.547
"Belgium","Belgium","Female",">=3","5","1","5","1",451.918,560.237,459.889
"Belgium","Belgium","Male","2","5","1","7","1",504.574,553.319,548.975
"Belgium","Belgium","Female",">=3","4","5","3","1",651.49,635.834,607.14
"Belgium","Belgium","Male",">=3",NA,"5",NA,"4",617.066,520.271,565.07
"Belgium","Belgium","Female",">=3","5","3","5","2",586.079,619.274,648.166
"Belgium","Belgium","Female","2","4","1","3","1",409.302,325.917,392.784
"Belgium","Belgium","Male","2","5","2","3","2",587.564,562.295,548.874
"Belgium","Belgium","Female",">=3","5","5","3","3",435.622,511.78,489.061
"Belgium","Belgium","Female","1","5","3","6","4",563.276,524.667,505.438
"Belgium","Belgium","Male","2","4","5","2","3",395.389,374.622,413.603
"Belgium","Belgium","Male","2","5","4","6","2",677.581,554.394,645.22
"Belgium","Belgium","Male",">=3","5","3","6","4",597.421,501.096,597.446
"Belgium","Belgium","Male",">=3","0",NA,"0",NA,510.808,499.795,503.332
"Belgium","Belgium","Female",">=3","5","3","3","1",549.949,626.933,587.28
"Belgium","Belgium","Female",">=3","5","3","5","0",593.447,695.905,661.3
"Belgium","Belgium","Female","2","5","2","11","3",517.781,553.194,527.503
"Belgium","Belgium","Female","2","4","2","3","1",548.075,623.067,580.618
"Belgium","Belgium","Male",">=3","4","3","2","1",516.612,606.348,600.225
"Belgium","Belgium","Female","2",NA,NA,NA,NA,483.244,392.258,388.125
"Belgium","Belgium","Female",">=3","5","3","3","2",557.562,573.099,548.06
"Belgium","Belgium","Male","1","6","2","6","1",607.176,687.514,691.897
"Belgium","Belgium","Female","2","5","0","6","2",496.171,570.997,462.917
"Belgium","Belgium","Female",">=3","2","1","0",NA,444.006,474.095,472.631
"Belgium","Belgium","Male",">=3","3","1","1",NA,516.857,467.448,520.508
"Belgium","Belgium","Male",">=3","2",NA,"2",NA,409.564,343.146,304.868
"Belgium","Belgium","Female","1","2","2","4","4",369.074,366.638,373.335
"Belgium","Belgium","Male","2","5","2","7","1",650.345,552.558,570.589
"Belgium","Belgium","Male","1","3","3","1","0",545.956,467.771,495.098
"Belgium","Belgium","Male",">=3","3","0","2","0",535.778,416.175,526.895
"Belgium","Belgium","Male","2","4","10","0","3",614.889,564.548,600.053
"Belgium","Belgium","Male",">=3","5","2","3","1",572.529,532.74,555.686
"Belgium","Belgium","Female",">=3","5","7","6","8",554.624,563.329,595.405
"Belgium","Belgium","Male",">=3","5","1","3","1",549.193,610.225,596.238
"Belgium","Belgium","Female",">=3","5","3","7","2",641.582,549.8,610.647
"Belgium","Belgium","Female",">=3","4","4",NA,"3",590.269,613.887,561.879
"Belgium","Belgium","Female",">=3","4","3","4","2",529.788,567.02,574.085
"Belgium","Belgium","Male","2","5","2","4","1",580.991,616.096,570.96
"Belgium","Belgium","Female","2","5","1","3","1",645.269,647.637,632.409
"Belgium","Belgium","Male",">=3","5","6","3","4",380.439,488.655,468.5
"Belgium","Belgium","Male",">=3","7","4","8","5",670.88,657.101,709.333
"Belgium","Belgium","Female",NA,"3","3","2",NA,430.702,470.131,436.15
"Belgium","Belgium","Male","2","3","2","1","0",468.562,493.995,491.343
"Belgium","Belgium","Female",">=3","0",NA,"0",NA,408.884,407.148,341.701
"Belgium","Belgium","Male","1","2","6","0",NA,291.042,334.289,314.214
"Belgium","Belgium","Male","1","5","5","2","2",442.856,452.593,401.368
"Belgium","Belgium","Female","2","6","4","6","3",570.336,577.25,563.542
"Belgium","Belgium","Male","2","4","2","4","1",496.209,506.778,491.032
"Belgium","Belgium","Female","1","0",NA,"0",NA,508.31,528.037,510.249
"Belgium","Belgium","Female","2","0",NA,"0",NA,461.445,493.704,375.228
"Belgium","Belgium","Female",NA,NA,"20",NA,"5",307.52,293.763,338.826
"Belgium","Belgium","Male",">=3","4","2","8","2",599.291,527.513,584.083
"Belgium","Belgium","Female",">=3","4","7","3","3",557.935,561.183,619.844
"Belgium","Belgium","Male",">=3","2","1","2","1",480.759,432.272,488.699
"Belgium","Belgium","Male","2","3","5","0",NA,454.666,398.84,408.547
"Belgium","Belgium","Male","2","5","3","5","2",627.722,596.335,595.516
"Belgium","Belgium","Male","1","8","14","3","11",339.441,238.496,233.285
"Belgium","Belgium","Male","1","5","2","5","4",494.877,567.469,598.833
"Belgium","Belgium","Male",">=3","3","1","4","2",555.044,488.241,519.673
"Belgium","Belgium","Male","1","6","1","10","1",652.462,570.534,609.259
"Belgium","Belgium","Male",">=3","4","3","2","1",584.138,586.445,547.918
"Belgium","Belgium","Male",">=3","4","1","4","2",654.541,521.604,605.411
"Belgium","Belgium","Male",">=3","3","7","2","9",577.548,519.352,521.095
"Belgium","Belgium","Female",">=3","2","2","0",NA,359.995,377.331,352.487
"Belgium","Belgium","Female",">=3","4","4","3","1",561.173,546.003,501.54
"Belgium","Belgium","Male",">=3",NA,NA,NA,NA,421.044,439.55,427.372
"Belgium","Belgium","Female","1","0","0","0","0",477.897,352.937,401.969
"Belgium","Belgium","Male","2","4","2","2","2",414.519,433.279,496.189
"Belgium","Belgium","Female",">=3","4","4","2","2",372.396,297.737,331.031
"Belgium","Belgium","Male","1","6","6","6","6",395.914,295.401,388.337
"Belgium","Belgium","Male",">=3","3","3","2","0",392.205,448.246,462.143
"Belgium","Belgium","Female",">=3","5","8","3","4",603.353,542.56,561.002
"Belgium","Belgium","Male","2","3",NA,"1",NA,405.4,410.806,361.406
"Belgium","Belgium","Male","1","5","3","3","2",524.364,436.146,470.965
"Belgium","Belgium","Female","2","5","6","4","2",659.057,679.13,651.677
"Belgium","Belgium","Male",">=3","5","3","3","3",590.807,524.292,575.073
"Belgium","Belgium","Male",">=3","4","2","2","1",495.135,450.367,473.776
"Belgium","Belgium","Female","2","0",NA,"0",NA,351.067,348.27,355.284
"Belgium","Belgium","Male","1","5","5","3","3",452.782,422.937,453.683
"Belgium","Belgium","Female",">=3","3","1","2","1",546.436,553.025,620.21
"Belgium","Belgium","Male",">=3","5","6","2","1",646.334,567.687,625.039
"Belgium","Belgium","Male","2","5","5","4","4",486.213,518.297,565.863
"Belgium","Belgium","Female",">=3","5","5","3","4",400.889,482.918,447.425
