"CNT","Gender","Computers_at_home","Hours_maths_school","Hours_maths_at_home","Hours_science_school","Hours_science_at_home","PV1MATH","PV1READ","PV1SCIE"
"United Kingdom","Female","2","4","6","9","13",658.605,641.442,618.04
"United Kingdom","Female",">=3","4","0","6","7",563.227,471.547,553.291
"United Kingdom","Female","2","4","1","6","1",497.285,586.843,538.427
"United Kingdom","Female",">=3","4","1","3","1",491.214,562.753,558.83
"United Kingdom","Female","2","4","2","3","3",469.092,485.401,473.197
"United Kingdom","Female",">=3","4","2","3","2",550.96,598.265,576.395
"United Kingdom","Male",">=3","4","5","3","5",512.357,504.011,576.592
"United Kingdom","Male",">=3","4","4","9","9",554.367,468.931,526.14
"United Kingdom","Male","1","4","7","3",NA,484.024,436.659,434.921
"United Kingdom","Male",">=3","4","8","3","5",626.408,649.224,612.159
"United Kingdom","Male","1","4","3","3","3",387.618,415.848,385.114
"United Kingdom","Male",">=3","4","4","4","4",541.496,484.318,500.128
"United Kingdom","Male",">=3","4","4","3","3",390.634,347.691,364.631
"United Kingdom","Male",">=3","6","6","12","12",742.443,664.555,765.368
"United Kingdom","Male",">=3","4",NA,"4",NA,333.856,367.292,335.099
"United Kingdom","Female",">=3","4",NA,"5",NA,282.69,259.771,248.499
"United Kingdom","Female",">=3","4","2","15","4",513.012,447.836,514.28
"United Kingdom","Female","2","4","3","15","9",535.151,578.578,567.762
"United Kingdom","Female","1","4","3","4","1",425.013,460.123,441.223
"United Kingdom","Female",">=3","4","5","0",NA,596.577,576.691,616.828
"United Kingdom","Female","2","3","2","0",NA,451.669,483.69,425.498
"United Kingdom","Female","2",NA,NA,NA,NA,364.407,316.073,355.925
"United Kingdom","Female","2","4","8","8","7",432.322,350.678,396.694
"United Kingdom","Female",">=3","4",NA,"15",NA,459.701,440.154,453.029
"United Kingdom","Female",">=3","4","5","5","5",541.732,472.735,526.116
"United Kingdom","Female","2","4","4","5","5",397.25,441.601,347.353
"United Kingdom","Male",">=3","4","11","4","15",539.918,456.571,467.46
"United Kingdom","Male",">=3","4","11","5","9",318.841,293.984,288.074
"United Kingdom","Male","1","5","6","5","5",582.801,581.348,619.747
"United Kingdom","Male",">=3","4","3","0",NA,546.575,486.195,467.336
"United Kingdom","Male","2","4","6","4","6",416.934,340.049,374.876
"United Kingdom","Male",NA,NA,NA,NA,NA,421.283,369.918,333.423
"United Kingdom","Male",NA,NA,NA,NA,NA,579.267,631.773,621.075
"United Kingdom","Male","1","4","5","5","3",563.921,554.84,558.571
"United Kingdom","Male",NA,"4","5","5","9",473.813,351.929,382.146
"United Kingdom","Male","2","4","4","0",NA,468.167,462.529,414.356
"United Kingdom","Male","1","5","2","5","2",520.079,512.366,533.201
"United Kingdom","Male",">=3","4","4","4","0",359.102,296.943,303.263
"United Kingdom","Male","1",NA,NA,NA,NA,405.066,381.956,428.402
"United Kingdom","Male","1","4","4","4","3",484.336,434.563,451.67
"United Kingdom","Female","2","0",NA,"10","5",481.188,532.43,438.637
"United Kingdom","Female",">=3","5","5","5","5",538.843,569.979,519.531
"United Kingdom","Female",">=3","5","2","5","2",467.711,429.429,491.362
"United Kingdom","Female",">=3","4","3","4","3",527.237,500.65,504.512
"United Kingdom","Female","2","4","6","8","10",555.242,501.728,456.408
"United Kingdom","Female","2","4","3","4","0",440.086,517.08,476.719
"United Kingdom","Female","2","4","20","8","30",484.919,570.155,486.315
"United Kingdom","Female","2","4","4","4","3",450.891,449.797,401.905
"United Kingdom","Female",">=3","4","3","4","3",482.445,494.109,453.818
"United Kingdom","Female","1","4","2","8","4",477.507,418.228,452.067
"United Kingdom","Female","1","4","4","8","5",588.037,600.475,620.779
"United Kingdom","Female",">=3","4","7","8","4",437.791,413.725,394.703
"United Kingdom","Female",">=3","4","3","3","1",407.986,407.499,370.761
"United Kingdom","Female","2","4","2","8","1",541.484,540.799,546.286
"United Kingdom","Female",">=3","4","3","8","5",575.136,512.927,556.393
"United Kingdom","Female","2","4","8","4","2",478.946,492.169,496.754
"United Kingdom","Female",">=3","4","7","8","7",516.422,531.192,578.394
"United Kingdom","Male","1","4","2","8","2",607.463,562.054,588.83
"United Kingdom","Male","2","4","3","4","3",436.772,425.497,430.834
"United Kingdom","Male","1","4","12","4","7",425.121,437.313,432.11
"United Kingdom","Male",">=3","4","4","8","6",497.636,351.586,370.909
"United Kingdom","Male","1","4","2","8","4",381.004,311.787,312.072
"United Kingdom","Male","0","4","2","3","0",565.945,514.717,505.152
"United Kingdom","Male","2","4","3","4","2",542.514,480.909,492.446
"United Kingdom","Male",">=3","4","4","8","8",507.935,502.355,467.869
"United Kingdom","Male","2","4","4","4","4",470.231,353.367,470.971
"United Kingdom","Male","2","4","1","8","1",479.357,372.324,434.838
"United Kingdom","Male",">=3","4","4","4","4",473.625,463.154,485.088
"United Kingdom","Male","1","4","4","4","4",416.045,372.054,453.719
"United Kingdom","Male","2","4","25","8","25",584.954,564.552,560.443
"United Kingdom","Female",">=3","6","8","12","13",625.338,600.852,644.17
"United Kingdom","Male",">=3","6","6","6","6",597.3,536.888,546.944
"United Kingdom","Male","2","6","5","6","5",615.957,496.258,527.853
"United Kingdom","Female","2","4","3","3","1",459.753,467.64,443.007
"United Kingdom","Female",">=3","4","1","3","0",313.262,488.075,406.027
"United Kingdom","Female","1","4","4","0",NA,408.368,495.917,382.469
"United Kingdom","Female",">=3","4","4","0",NA,490.708,522.129,403.305
"United Kingdom","Female",">=3","4","5","8","9",539.24,528.191,538.748
"United Kingdom","Female","2","4","3","4","3",473.707,485.914,424.413
"United Kingdom","Female","2","4",NA,"4",NA,368.525,464.886,382.957
"United Kingdom","Female","2","4","2","0",NA,469.36,541.032,454.569
"United Kingdom","Female","1","4","3","0",NA,500.407,539.569,449.347
"United Kingdom","Female",">=3","4","5","8","5",537.941,607.644,609.466
"United Kingdom","Female",">=3","4","5","8","5",543.6,587.503,587.711
"United Kingdom","Female",">=3","4","4","8","5",555.403,530.288,555.166
"United Kingdom","Female",">=3","2","6","0",NA,446.587,476.06,461.645
"United Kingdom","Female","2","4","5","0",NA,369.721,483.511,438.949
"United Kingdom","Male",">=3","4","5","8","9",626.014,595.739,627.119
"United Kingdom","Male","2","4","4","4","2",427.909,474.936,481.614
"United Kingdom","Male",">=3","4","4","0","0",458.575,386.907,390.367
"United Kingdom","Male","1",NA,"10",NA,"15",550.343,584.928,583.828
"United Kingdom","Male",">=3","4","9","4","10",564.169,477.855,473.932
"United Kingdom","Male","1","4","2","8","2",579.295,626.424,617.878
"United Kingdom","Male","2","3","1","0",NA,376.628,371.656,362.069
"United Kingdom","Male","2","4","6","8","8",491.227,448.326,385.659
"United Kingdom","Male","1","4","1","4","2",498.095,564.863,539.408
"United Kingdom","Male","1","4","4","4","4",510.313,554.288,521.272
"United Kingdom","Male","1","4","5","0",NA,415.863,485.661,446.444
"United Kingdom","Male","2","4","1","8","2",415.292,406.416,395.051
"United Kingdom","Male","2","4","14","8","2",606.588,637.851,664.026
"United Kingdom","Male",">=3","4","1","8","4",650.018,709.151,711.969
"United Kingdom","Male","2","4","3","6","2",436.754,390.742,398.219
"United Kingdom","Male",">=3","4","8","8","16",664.216,621.125,627.75
"United Kingdom","Female","2","6","7","0",NA,385.795,450.949,454.441
"United Kingdom","Male","2","3","4","6","9",479.391,544.511,565.848
"United Kingdom","Female",">=3","3","4","6","7",571.632,635.707,609.102
"United Kingdom","Female","2","3","3","3","3",457.592,427.974,396.79
"United Kingdom","Female",">=3","3","8","6","8",503.428,565.837,564.786
"United Kingdom","Female","2","3",NA,"3",NA,409.016,353.813,346.34
"United Kingdom","Female","2","3","5","0",NA,423.809,401.491,417.842
"United Kingdom","Female",">=3","3","4","6","7",438.227,550.177,522.773
"United Kingdom","Female","2","3","1","3","2",573.339,666.274,634.375
"United Kingdom","Female","2","3","3","6","6",499.442,607.36,590.246
"United Kingdom","Female",">=3","3","1","3","3",536.151,566.391,512.991
"United Kingdom","Female",">=3","3","5","3","2",511.51,488.884,484.001
"United Kingdom","Male",">=3","3","3","6","6",532.26,552.878,545.427
"United Kingdom","Male",">=3","3","3","6","2",662.146,657.352,690.124
"United Kingdom","Male","2","5","1","3","5",484.769,586.585,475.353
"United Kingdom","Male",">=3","3","3","3","3",426.022,504.063,478.149
"United Kingdom","Male",NA,NA,NA,NA,NA,531.643,494.376,524.737
"United Kingdom","Male","1","3","2","0","0",407.516,469.86,424.48
"United Kingdom","Male",NA,NA,NA,NA,NA,374.074,281.543,323.246
"United Kingdom","Male","2","3","3","6","6",440.845,471.932,461.717
"United Kingdom","Male",NA,NA,NA,NA,NA,415.014,476.325,378.49
"United Kingdom","Male",">=3","3","4","9","14",637.487,650.605,676.687
"United Kingdom","Male","1","3","3","6","8",670.364,509.138,680.596
"United Kingdom","Male",">=3","3","3","6","6",650.372,667.474,656.129
"United Kingdom","Male",">=3","3",NA,"6",NA,662.27,582.81,742.541
"United Kingdom","Male",">=3","3","3","6","6",527.272,547.091,531.692
"United Kingdom","Male",">=3","3","3","6","10",631.378,567.97,630.918
"United Kingdom","Male","0","3","1","0",NA,395.459,381.606,352.433
"United Kingdom","Male",">=3","3","1","6","3",510.286,565.555,545.338
"United Kingdom","Female",">=3","5","5","10","5",568.021,557.305,590.054
"United Kingdom","Male","2","5",NA,"10",NA,512.538,482.718,525.071
"United Kingdom","Male",">=3","5","4","10","4",641.631,685.225,707.067
"United Kingdom","Male","1","4","5","2","2",396.641,356.96,344.582
"United Kingdom","Female","1",NA,NA,NA,NA,309.647,282.857,307.487
"United Kingdom","Female","1","4","2","8","1",540.714,581.667,599.328
"United Kingdom","Female","1","4","3","4","3",415.942,377.688,444.897
"United Kingdom","Female","1","4","4","4","4",370.212,361.841,358.374
"United Kingdom","Female","1","4","17","8","22",447.958,414.141,468.997
"United Kingdom","Female","2","4","4","4","4",307.12,399.796,306.249
"United Kingdom","Female","2","3","1","4","2",376.9,442.035,403.693
"United Kingdom","Female","1","4",NA,"4",NA,510.453,529.009,492.444
"United Kingdom","Female","1","4","8","4","4",396.036,417.891,395.672
"United Kingdom","Female","2","4","6","8","6",369.903,427.9,406.12
"United Kingdom","Female",">=3","4","1","0",NA,367.412,442.83,385.608
"United Kingdom","Female","1","4","6","4","3",512.539,459.59,490.735
"United Kingdom","Female",">=3","4","1","8","2",626.594,542.413,582.952
"United Kingdom","Male","1","4","3","8","7",552.003,485.323,508.079
"United Kingdom","Male","2","4","6","0",NA,417.016,372.12,394.723
"United Kingdom","Male","2","4","4","4","3",524.176,475.27,539.078
"United Kingdom","Male","2","4","4","0",NA,395.266,467.42,434.663
"United Kingdom","Male",">=3","4","5","8","8",398.954,447.99,434.224
"United Kingdom","Male","2","4",NA,"0",NA,492.409,472.182,467.048
"United Kingdom","Male","2","4","4","4","4",452.17,454.454,497.882
"United Kingdom","Male","2","4","6","0","0",395.2,371.161,392.961
"United Kingdom","Male","2","4","1","0",NA,470.446,495.572,495.149
"United Kingdom","Male",">=3","4","1","8","2",516.043,526.948,472.72
"United Kingdom","Male","2","4","6","4","6",456.219,442.341,408.438
"United Kingdom","Male","0","4","6","4","6",570.154,583.376,585.864
"United Kingdom","Male","0","4",NA,"0",NA,439.048,441.438,397.413
"United Kingdom","Female",">=3","6","12","11","12",611.974,630.275,620.358
"United Kingdom","Female","0","0",NA,"6","11",555.312,537.221,571.975
"United Kingdom","Female",">=3","5","6","0",NA,522.783,524.148,537.225
"United Kingdom","Female",">=3","6","2","6","3",585.878,617.17,653.562
"United Kingdom","Male",">=3","6","5","6","6",551.069,562.071,590.166
"United Kingdom","Female","2","4","5","3","3",374.005,313.466,326.845
"United Kingdom","Female",">=3","5","3","8","4",621.664,582.881,623.283
"United Kingdom","Female","2","5","12","4","2",484.695,510.09,493.686
"United Kingdom","Female",">=3","5","10","4","0",500.826,506.766,494.22
"United Kingdom","Female",">=3","5","5","0",NA,529.661,595.079,465.765
"United Kingdom","Female","2","5",NA,"0",NA,444.331,465.651,378.887
"United Kingdom","Female",">=3","5","16","4","14",455.679,420.804,454.267
"United Kingdom","Female",">=3","5",NA,"4",NA,359.011,450.784,394.226
"United Kingdom","Female","2","5","3","0","0",444.324,493.663,506.653
"United Kingdom","Female","1","5","5","0",NA,430.922,450.581,424.231
"United Kingdom","Female","0","5",NA,"8",NA,383.863,350.398,417.38
"United Kingdom","Female","2","5","5","4","2",449.181,486.194,420.057
"United Kingdom","Female","1","5","1","4","5",465.408,470.152,532.356
"United Kingdom","Female","1","5","10","0","0",454.36,361.621,361.195
"United Kingdom","Female","1","5","9","4","6",444.551,568.123,445.626
"United Kingdom","Female","0","5","7","4","4",503.541,537.49,465.228
"United Kingdom","Male",">=3","5","0","12","0",642.768,600.311,660.766
"United Kingdom","Male",">=3","5","15","4","2",452.436,510.146,495.768
"United Kingdom","Male",">=3","5",NA,"4",NA,378.849,337.708,340.953
"United Kingdom","Male","1","5","5","0",NA,374.754,370.734,404.031
"United Kingdom","Male","2","5","4","4","3",399.498,409.736,363.04
"United Kingdom","Male",">=3","5",NA,"4","3",518.527,389.584,517.229
"United Kingdom","Male",">=3","5","2","8","2",526.893,500.791,510.304
"United Kingdom","Male",">=3","5","0","4","0",383.797,422.355,478.223
"United Kingdom","Male","1","6","2","4",NA,439.21,337.384,408.887
"United Kingdom","Male","2","5","1","5","1",514.86,532.528,535.535
"United Kingdom","Male","2","5",NA,"4",NA,374.773,305.381,374.993
"United Kingdom","Male","2","4",NA,"4",NA,309.155,336.505,392.323
"United Kingdom","Female",">=3","6",NA,"6","1",556.421,539.158,544.958
"United Kingdom","Male",NA,NA,NA,NA,NA,422.824,379.12,421.184
"United Kingdom","Male","2","5",NA,"3",NA,338.197,356.506,349.965
"United Kingdom","Female","2","4","1","4","1",487.29,487.308,474.885
"United Kingdom","Female","2","4","2","4","1",427.49,486.489,456.898
"United Kingdom","Female",">=3","4","3","8","1",469.098,456.001,488.546
"United Kingdom","Female","1","4","2","8","2",423.76,447.99,426.106
"United Kingdom","Female",">=3","4","6","8","4",541.251,590.99,572.742
"United Kingdom","Female",">=3","4","6","8","4",476.631,517.436,522.47
"United Kingdom","Female",NA,"4","2","12","6",468.245,577.144,554.548
"United Kingdom","Female",">=3","4","10","4","5",527.987,552.549,484.383
"United Kingdom","Female","2","4","4","4","4",389.491,420.859,391.013
"United Kingdom","Female",">=3","4","6","8","1",533.02,517.614,484.001
"United Kingdom","Female","2","4","3","4","3",491.965,488.6,455.831
"United Kingdom","Male",">=3","4","5","4","3",438.381,483.218,535.281
"United Kingdom","Female",">=3","4","20","4","20",498.866,606.365,577.063
"United Kingdom","Female","1","4","1","4","1",367.62,431.139,411.227
"United Kingdom","Female",">=3","4","8","4","5",479.691,481.761,462.805
"United Kingdom","Female","1","4","1","4","1",586.235,557.419,575.546
"United Kingdom","Female","1","4","3","0",NA,351.788,431.803,381.283
"United Kingdom","Male",">=3","4","2","4","2",535.791,438.552,462.754
"United Kingdom","Male","1","4",NA,"4",NA,537.307,551.426,537.346
"United Kingdom","Male",">=3","4","11","8","5",545.966,569.814,545.473
"United Kingdom","Male","2","4","2","4","3",337.209,391.974,380.301
"United Kingdom","Male",">=3","4","4","8","2",629.103,633.445,708.944
"United Kingdom","Male",">=3","4","2","4","0",631.011,685.313,687.293
"United Kingdom","Male",">=3","4","9","4","6",470.821,489.301,502.819
"United Kingdom","Male",">=3","4","2","4","4",388.595,404.739,355.328
"United Kingdom","Male",">=3","4","2","4","2",360.945,382.65,354.104
"United Kingdom","Male",">=3","4","0","8","2",478.917,455.535,501.395
"United Kingdom","Male",">=3","4",NA,"12",NA,566.459,492.645,527.905
"United Kingdom","Male","2","4","5","0",NA,360.807,290.177,309.476
"United Kingdom","Male","2","4","4","8","12",473.618,408.279,446.427
"United Kingdom","Male","2","4","10","8","8",506.837,499.679,506.546
"United Kingdom","Male","2","4","7","6","5",493.753,429.15,488.786
"United Kingdom","Female","1","6","4","12","7",544.252,534.951,517.5
"United Kingdom","Male","2",NA,NA,NA,NA,553.898,591.214,566.807
"United Kingdom","Male",">=3","2","1","2","2",537.299,472.889,518.555
"United Kingdom","Male","1","2","6","2","6",488.526,456.114,492.56
"United Kingdom","Female",">=3","3","1","0","0",463.732,401.318,399.16
"United Kingdom","Female",">=3","6","14","9","20",534.381,476.406,495.627
"United Kingdom","Female","2","6","4","12","3",527.679,574.216,564.577
